amt.pledged,by,category,currency,goal,location,num.backers,num.backers.tier,pledge.tier,title,url
101832,Abby Howard,Graphic Novels,usd,42000,"Seattle, WA",1856,"[19, 186, 47, 942, 367, 210, 50, 5, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 2]","[5.0, 10.0, 15.0, 40.0, 55.0, 75.0, 75.0, 250.0, 400.0, 400.0, 450.0, 575.0, 650.0, 650.0, 650.0, 675.0, 675.0, 700.0, 750.0, 850.0, 1313.0]",The Last Halloween: Book 1,/projects/1203079854/the-last-halloween-book-1
137567,shinymind,Mixed Media,usd,5000,"Los Angeles, CA",1856,"[50, 16, 300, 775, 200, 115, 100, 174, 39, 65, 13, 0]","[1.0, 10.0, 38.0, 43.0, 66.0, 76.0, 98.0, 120.0, 195.0, 298.0, 500.0, 3000.0]",FlipBooKit - Mechanical Flipbook Art and Kit,/projects/flipbook/flipbookit-mechanical-flipbook-art-and-kit
53509,Exploding Rabbit,Video Games,usd,10000,"Sacramento, CA",1853,"[24, 1176, 23, 259, 50, 39, 170, 44, 8, 1, 2, 1, 1, 4, 0, 1]","[5.0, 15.0, 25.0, 30.0, 35.0, 45.0, 50.0, 80.0, 200.0, 300.0, 500.0, 625.0, 800.0, 1000.0, 2000.0, 2500.0]",Super Retro Squad,/projects/explodingrabbit/super-retro-squad
68755,Umoro,Product Design,usd,50000,"Toronto, Canada",1852,"[19, 287, 576, 127, 831]","[1.0, 25.0, 25.0, 40.0, 40.0]",The Ultimate Shaker Bottle - Umoro One\u2122,/projects/504104509/the-ultimate-shaker-bottle-umoro-onetm
45675,Heather ONeill,Tabletop Games,usd,9000,"Philadelphia, PA",1852,"[35, 111, 1258, 210, 17, 178, 11, 17, 0]","[1.0, 10.0, 20.0, 20.0, 25.0, 45.0, 45.0, 100.0, 100.0]",Schr\xf6dinger's Cats,/projects/594145763/schrodingers-cats
60463,Mike Wen,Hardware,cad,1000,"Toronto, Canada",1852,"[13, 857, 171, 39, 68, 190, 40, 317, 85, 57, 9]","[1.54, 14.0, 17.0, 18.0, 19.0, 21.0, 22.0, 28.0, 41.0, 68.0, 127.0]",WiReboot-Keep your WiFi on 24/7. Automatically reboot router,/projects/786298545/wireboot-keep-your-wifi-on-24-7-automatically-rebo
104249,G Cid,Graphic Design,usd,6000,"New York, NY",1851,"[15, 56, 1106, 425, 83, 113, 20, 2, 0]","[1.0, 6.0, 29.0, 49.0, 54.0, 72.0, 92.0, 1499.0, 2499.0]",The World Metro Map,/projects/1960956629/the-world-metro-map
69270,Erika Moen,Webcomics,usd,18000,"Portland, OR",1850,"[53, 509, 683, 311, 200, 36, 20, 10, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[2.0, 10.0, 35.0, 45.0, 55.0, 70.0, 90.0, 250.0, 600.0, 650.0, 700.0, 700.0, 750.0, 800.0, 800.0, 1000.0, 1000.0]",Oh Joy Sex Toy: Volume 1,/projects/erikamoen/oh-joy-sex-toy-the-book
114983,Samantha Whitten,Comics,usd,8500,"Virginia Beach, VA",1848,"[47, 38, 64, 466, 76, 57, 81, 493, 50, 133, 146, 142, 10, 24, 10, 4]","[1.0, 5.0, 20.0, 28.0, 28.0, 45.0, 48.0, 56.0, 65.0, 75.0, 76.0, 100.0, 125.0, 175.0, 300.0, 500.0]",The GaMERCaT Plush,/projects/celesse/the-gamercat-plush
184848,\xd6GON DESIGNS,Product Design,eur,29000,"Paris, France",1848,"[152, 50, 100, 460, 858, 15, 142, 46, 3]","[1.15, 79.0, 91.0, 91.0, 91.0, 102.0, 181.0, 258.0, 1376.0]",MINI SAFE: The only wallet protecting your privacy and cash.,/projects/590166365/code-wallet-secure-your-privacy-and-cash
66861,smallboxgames,Tabletop Games,usd,8500,"Atlanta, GA",1847,"[110, 19, 214, 19, 674, 10, 95, 571, 41, 24, 3, 65]","[1.0, 5.0, 17.0, 23.0, 25.0, 32.0, 38.0, 46.0, 48.0, 52.0, 55.0, 66.0]",Omen: A Reign of War. Omega Edition and Omega Edition Deluxe,/projects/smallboxgames/omen-a-reign-of-war-omega-edition-and-omega-editio
60935,Oovee Game Studios,Video Games,gbp,40000,"Norfolk, UK",1847,"[117, 65, 795, 209, 415, 34, 117]","[8.0, 23.0, 31.0, 38.0, 61.0, 92.0, 154.0]",Spintires -- The ultimate off-road challenge!,/projects/358753914/spintires-the-ultimate-off-road-challenge
195094,StudioBananaThings,Product Design,usd,70000,"London, UK",1846,"[300, 996, 357, 52, 14]","[60.0, 75.0, 140.0, 325.0, 620.0]",OSTRICH PILLOW,/projects/ostrich-pillow/ostrich-pillow
664274,Monte Cook Games,Tabletop Games,usd,210653,"Seattle, WA",1846,"[213, 717, 45, 50, 497, 35, 17, 25, 2, 1]","[197.0, 197.0, 296.0, 539.0, 539.0, 863.0, 1475.0, 1547.0, 5912.0, 9999.0]",Invisible Sun,/projects/montecookgames/invisible-sun
71179,edgar muniz,Games,usd,25000,"Port Richey, FL",1844,"[11, 1203, 317, 180, 23, 21, 17, 13, 20, 6, 0, 0]","[10.0, 25.0, 40.0, 60.0, 75.0, 99.0, 100.0, 200.0, 300.0, 500.0, 1000.0, 2000.0]",Spriter,/projects/539087245/spriter
103899,Gregory Venters,Product Design,gbp,4800,"Aberdeen, UK",1844,"[179, 174, 100, 100, 249, 100, 448, 482]","[40.0, 44.0, 71.0, 79.0, 79.0, 87.0, 87.0, 95.0]",Omega - Compact Solid Titanium Wallet,/projects/331414694/omega-compact-solid-titanium-wallet
62053,Joe Born,Product Design,usd,25000,"Chicago, IL",1843,"[18, 38, 1070, 356, 78, 217, 5, 2]","[2.0, 10.0, 25.0, 25.0, 50.0, 50.0, 250.0, 1000.0]",Kangaroo Cups: A better anti-spill cup,/projects/joeborn/kangaroo-cups-plastic
31951,Lewis Shaw,Tabletop Games,gbp,5000,"Southampton, UK",1842,"[15, 246, 1377, 111, 35, 50]","[1.45, 4.0, 14.0, 26.0, 39.0, 43.0]",Downsize - A Competitive Card Game for 2-6 Players,/projects/315276384/downsize-a-competitive-card-game-for-2-6-players
181359,Shane Hensley,Tabletop Games,usd,10000,"Chandler, AZ",1842,"[282, 974, 27, 499, 25]","[25.0, 55.0, 125.0, 200.0, 500.0]",Deadlands Classic 20th Anniversary Edition,/projects/545820095/deadlands-classic-20th-anniversary-edition
130697,Kate Barr,Film &amp; Video,usd,100000,"Seattle, WA",1841,"[345, 353, 254, 4, 152, 30, 48, 2, 91, 104, 7, 1, 0, 0, 0, 0, 6, 5, 5, 40, 20, 35, 22, 1, 4, 16, 1, 25, 0, 4, 4, 0, 0, 2, 0]","[10.0, 25.0, 25.0, 25.0, 50.0, 50.0, 75.0, 75.0, 75.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 150.0, 150.0, 175.0, 200.0, 200.0, 250.0, 250.0, 325.0, 325.0, 350.0, 425.0, 500.0, 500.0, 1000.0, 1000.0, 1000.0, 2500.0, 5000.0, 10000.0]",The Scarecrow Project,/projects/644154729/the-scarecrow-project
108848,Josh Krause,Playing Cards,usd,5000,"Bend, OR",1836,"[17, 28, 128, 74, 609, 389, 176, 348, 21, 35, 3]","[1.0, 12.0, 25.0, 25.0, 30.0, 49.0, 50.0, 79.0, 140.0, 299.0, 800.0]",Classic Art Tokens,/projects/originalmagicart/classic-art-tokens
170748,Lone Wolf Development,Tabletop Games,usd,100000,"San Jose, CA",1836,"[12, 1, 579, 127, 415, 175, 294, 161, 49, 0, 0, 1, 0]","[5.0, 15.0, 35.0, 50.0, 65.0, 80.0, 100.0, 250.0, 500.0, 750.0, 1000.0, 1000.0, 2500.0]",Realm Works - Streamlined RPG Campaign Tools,/projects/610004753/realm-works-streamlined-rpg-campaign-tools
118544,Luke Leafgren,Product Design,usd,15000,"Cambridge, MA",1836,"[19, 4, 82, 2, 100, 1109, 122, 40, 210, 76, 35, 11, 4, 6, 1, 0, 0]","[1.0, 10.0, 25.0, 25.0, 40.0, 50.0, 65.0, 80.0, 90.0, 99.0, 120.0, 190.0, 350.0, 450.0, 585.0, 5000.0, 7500.0]",StandStand: the portable standing desk,/projects/1875488582/standstand
134180,Prometheus Lights,Design,usd,23500,"Mountain View, CA",1835,"[1, 100, 250, 335, 100, 606, 171, 261]","[5.0, 35.0, 40.0, 45.0, 50.0, 65.0, 80.0, 145.0]",The World's First Quick-Release AAA Keychain Flashlight,/projects/darksucks/the-worlds-first-quick-release-aaa-keychain-flashl
55521,Digital Siberia,Product Design,usd,10000,"San Francisco, CA",1835,"[14, 800, 46, 600, 40, 200, 19, 96, 5]","[1.0, 15.0, 20.0, 25.0, 35.0, 37.0, 45.0, 75.0, 500.0]",StylusFlex: The Best iPad Stylus & Stand for Everyday Carry,/projects/1708703225/stylusflex-send-snapchats-and-edit-your-photos-lik
38601,Obscura,Video Games,usd,5000,"Eureka, CA",1831,"[1101, 102, 146, 328, 30, 59, 29, 10, 10, 2, 1]","[10.0, 15.0, 20.0, 30.0, 40.0, 50.0, 80.0, 100.0, 200.0, 500.0, 1500.0]",Coming Out On Top - A Gay Dating Sim Video Game,/projects/obscurasoft/coming-out-on-top-a-gay-dating-sim-video-game
111461,Narbeh Khoygani (deleted),Product Design,usd,5000,"Los Angeles, CA",1831,"[233, 200, 150, 104, 82, 286, 200, 150, 200, 141, 14, 37, 4, 7]","[40.0, 45.0, 45.0, 45.0, 50.0, 50.0, 55.0, 55.0, 55.0, 60.0, 95.0, 115.0, 180.0, 220.0]",CRATE - Titanium | Carbon Fiber Multi-Mode Wallet,/projects/2139693648/crate-the-ultimate-modular-wallet
111854,Studio Cheha,Design,gbp,12000,"Tel Aviv, Israel",1830,"[6, 100, 135, 427, 70, 292, 120, 498, 25, 127]","[17.0, 48.0, 57.0, 57.0, 79.0, 79.0, 100.0, 100.0, 242.0, 242.0]",BULBING: a Magical Lamp Design | Light up your life!,/projects/studiocheha/bulbing-a-magical-lamp-design-light-up-your-life
54295,Random Seed Games,Video Games,usd,40000,"Dubuque, IA",1830,"[57, 18, 250, 534, 83, 635, 98, 43, 54, 27, 9, 5]","[1.0, 5.0, 10.0, 15.0, 20.0, 25.0, 50.0, 65.0, 75.0, 150.0, 250.0, 500.0]",Lacuna Passage: Mars Exploration and Survival,/projects/tylerowen/lacuna-passage
79656,R8 Games Ltd,Video Games,gbp,35000,"Middlesbrough, UK",1830,"[40, 53, 16, 10, 39, 568, 371, 50, 49, 16, 274, 121, 19, 61, 113, 13, 3, 5, 0, 0, 1]","[1.49, 7.0, 22.0, 22.0, 30.0, 30.0, 30.0, 30.0, 45.0, 45.0, 52.0, 90.0, 119.0, 149.0, 224.0, 373.0, 746.0, 1120.0, 1493.0, 1866.0, 2239.0]",Formula Fusion - Next-Gen Anti-Gravity Racing Game,/projects/formulafusion/formula-fusion-next-gen-anti-gravity-racing-game
94835,sekaiproject,Video Games,usd,22000,"Tokyo, Japan",1829,"[38, 250, 749, 98, 2, 257, 182, 112, 112, 25]","[1.0, 20.0, 25.0, 30.0, 30.0, 45.0, 60.0, 99.0, 150.0, 250.0]",WORLD END ECONOMiCA -Complete-,/projects/sekaiproject/world-end-economica-complete
60691,Framing Hanley,Rock,usd,40000,"Nashville, TN",1828,"[264, 107, 521, 182, 439, 149, 100, 20, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1]","[1.0, 5.0, 10.0, 15.0, 25.0, 50.0, 75.0, 125.0, 200.0, 300.0, 450.0, 450.0, 500.0, 500.0, 1000.0, 1000.0, 1500.0, 2000.0, 2000.0, 2500.0, 5000.0]",NEW Framing Hanley Album & Music Video,/projects/framinghanley/new-framing-hanley-album-and-music-video
126644,Puuung,Illustration,usd,10000,"Seoul, South Korea",1828,"[42, 100, 234, 17, 57, 385, 100, 424, 49, 16, 123, 10, 50, 10, 70, 10, 122]","[5.0, 15.0, 27.0, 27.0, 27.0, 40.0, 45.0, 45.0, 81.0, 81.0, 85.0, 120.0, 120.0, 125.0, 125.0, 165.0, 165.0]",LOVE is : Puuung\u2019s illustration of love,/projects/puuung1/love-is-puuungs-illustration-of-love
100428,Richard Hine,Games,usd,12500,"New York, NY",1828,"[500, 873, 347, 65, 10, 13, 4, 4, 2, 0, 2, 0, 0, 1, 1, 0]","[25.0, 30.0, 55.0, 80.0, 130.0, 150.0, 180.0, 250.0, 250.0, 400.0, 500.0, 600.0, 1000.0, 1500.0, 5000.0, 10000.0]","Isiah Whitlock, Jr. Talking Bobblehead",/projects/1556507886/isiah-whitlock-jr-talking-bobblehead
57180,Eagre Games,Video Games,usd,48000,"Bangor, ME",1826,"[21, 250, 810, 192, 259, 111, 31, 10, 74, 8, 5, 9, 11, 2, 2, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[5.0, 15.0, 16.0, 23.0, 30.0, 42.0, 65.0, 75.0, 100.0, 130.0, 135.0, 165.0, 200.0, 250.0, 275.0, 300.0, 350.0, 400.0, 500.0, 850.0, 1000.0, 1337.0, 2000.0, 5000.0, 8000.0, 10000.0]",ZED,/projects/1368459285/zed
110796,Taika Waititi,Narrative Film,usd,90000,"Los Angeles, CA",1826,"[393, 512, 250, 335, 62, 20, 6, 0]","[1.0, 20.0, 40.0, 100.0, 250.0, 600.0, 2500.0, 10000.0]",BOY: the American release!,/projects/18395296/boy-the-american-release
23067,Pan Studio,Video Games,gbp,15000,"Greater London, UK",1825,"[50, 200, 799, 132, 399, 130, 28, 30, 2, 0, 0, 1, 0]","[7.0, 8.0, 10.0, 20.0, 20.0, 33.0, 59.0, 84.0, 251.0, 502.0, 1673.0, 5019.0, 8366.0]",Run An Empire - The Real-World Territory Control Game,/projects/panstudio/run-an-empire-the-real-world-territory-control-gam
32999,RobotLovesKitty,Video Games,usd,5000,"South Royalton, VT",1823,"[1223, 155, 100, 231, 47, 12, 20, 10, 4, 0, 3, 2, 2]","[10.0, 19.0, 20.0, 25.0, 40.0, 60.0, 80.0, 100.0, 150.0, 175.0, 200.0, 400.0, 1000.0]",Legend of Dungeon,/projects/robotloveskitty/legend-of-dungeon
129311,Technology Will Save Us,Product Design,usd,50000,"London, UK",1822,"[45, 17, 773, 430, 105, 221, 74, 63, 33, 4, 3, 4, 2]","[10.0, 25.0, 45.0, 55.0, 65.0, 90.0, 110.0, 130.0, 170.0, 450.0, 800.0, 1125.0, 5000.0]","Mover Kit: get kids moving, building & coding",/projects/techwillsaveus/mover-kit-the-first-active-wearable-that-kids-make
37403,Berserk Games,Video Games,usd,3000,"Stuart, FL",1822,"[7, 50, 556, 715, 75, 176, 177, 17, 32, 3, 1]","[3.0, 10.0, 10.0, 15.0, 25.0, 30.0, 45.0, 60.0, 100.0, 200.0, 500.0]",Tabletop Simulator,/projects/274930865/tabletop-simulator
229958,3Dsimo,Gadgets,usd,35000,"San Francisco, CA",1822,"[53, 148, 850, 109, 199, 247, 99, 63, 10, 28, 1]","[1.0, 79.0, 89.0, 99.0, 135.0, 149.0, 159.0, 169.0, 269.0, 289.0, 1399.0]",3Dsimo mini - Make your vision come true,/projects/3dsimo-mini/3dsimo-mini-make-your-vision-come-true
166945,Jewelbots,Wearables,usd,30000,"New York, NY",1820,"[246, 30, 50, 30, 259, 39, 50, 776, 20, 5, 60, 20, 111, 13, 1, 0]","[3.0, 29.0, 39.0, 59.0, 59.0, 59.0, 72.0, 89.0, 99.0, 115.0, 119.0, 155.0, 225.0, 500.0, 1000.0, 5000.0]",Jewelbots: Friendship Bracelets That Teach Girls To Code,/projects/1345510482/jewelbots-friendship-bracelets-that-teach-girls-to
71668,Lunatec,Product Design,usd,15000,"San Diego, CA",1819,"[13, 734, 287, 39, 242, 170, 163, 71, 29, 8, 27, 8, 4, 4, 9]","[2.0, 18.0, 18.0, 22.0, 30.0, 38.0, 65.0, 70.0, 90.0, 95.0, 140.0, 160.0, 175.0, 175.0, 275.0]","AQUABOT: Stop Sucking, Start Spraying!",/projects/247692762/aquabot
71175,Sam Dyer,Video Games,gbp,20000,"Bath, UK",1818,"[9, 43, 721, 712, 24, 42, 44, 15, 50, 18, 15, 15, 20, 25, 10, 41, 8]","[8.0, 16.0, 39.0, 55.0, 55.0, 63.0, 63.0, 63.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 87.0, 94.0, 236.0]",ZX Spectrum: a visual compendium by BITMAP BOOKS,/projects/2146199819/zx-spectrum-a-visual-compendium-by-bitmap-books
119458,Tribesports,Fashion,gbp,30000,"London, UK",1818,"[27, 324, 158, 350, 45, 250, 19, 170, 198, 187, 62, 1, 2, 0, 1]","[9.0, 25.0, 38.0, 49.0, 61.0, 100.0, 107.0, 115.0, 149.0, 177.0, 246.0, 499.0, 998.0, 4990.0, 7246.0]",Tribesports: Revolutionizing the sportswear industry,/projects/1478963130/tribesports-revolutionizing-the-sportswear-industr
297107,New Scribbler Press,Periodicals,usd,217500,"San Francisco, CA",1817,"[37, 473, 30, 86, 6, 91, 18, 137, 250, 500, 81, 33, 3, 5]","[1.0, 20.0, 25.0, 35.0, 40.0, 50.0, 60.0, 100.0, 250.0, 285.0, 315.0, 500.0, 1000.0, 1000.0]",Cinefex Classic Collection for iPad,/projects/newscribbler/cinefex-classic-collection
402413,MUNITIO,Gadgets,usd,125000,"San Diego, CA",1817,"[48, 7, 18, 13, 59, 30, 437, 9, 449, 48, 295, 277, 19, 61, 27, 0]","[1.0, 29.0, 59.0, 69.0, 99.0, 158.0, 159.0, 179.0, 179.0, 199.0, 199.0, 229.0, 269.0, 369.0, 499.0, 1499.0]","PRO30: Wireless, Compact, High Fidelity, On-Ear Headphones",/projects/munitio/pro30-wireless-compact-high-fidelity-on-ear-headph
65823,Artist Hardware,Product Design,usd,7500,"Chicago, IL",1816,"[16, 1397, 275, 35, 52, 19, 13, 4]","[1.0, 25.0, 50.0, 75.0, 100.0, 125.0, 225.0, 300.0]",Sensu Brush: A True Painting Experience on Your iPad,/projects/797362124/sensu-brush-a-true-painting-experience-on-your-ipa
44134,Owlchemy Labs,Video Games,usd,40000,"Boston, MA",1816,"[98, 300, 705, 330, 103, 133, 41, 15, 30, 23, 12, 4, 4, 0, 0, 0, 0]","[1.0, 15.0, 15.0, 20.0, 30.0, 30.0, 65.0, 85.0, 100.0, 115.0, 150.0, 175.0, 300.0, 350.0, 500.0, 1000.0, 10000.0]","DYSCOURSE: Survivors, Choose Wisely.",/projects/owlchemylabs/dyscourse-survivors-choose-wisely
54467,Craig Engler,Comics,usd,10000,"Brooklyn, NY",1816,"[27, 283, 566, 432, 25, 436, 3, 4, 0, 2, 4, 1, 4, 1, 1, 2]","[5.0, 10.0, 15.0, 25.0, 35.0, 40.0, 125.0, 150.0, 250.0, 250.0, 250.0, 300.0, 350.0, 350.0, 400.0, 650.0]",Lovecraft: The Blasphemously Large First Issue,/projects/4480776/lovecraft-the-blasphemously-large-first-issue
344911,Sean Farley,Product Design,usd,10000,"Camarillo, CA",1816,"[71, 137, 25, 812, 596, 6, 20, 99, 24]","[1.0, 1.0, 175.0, 199.0, 199.0, 286.0, 350.0, 375.0, 549.0]",One Fast Cat - Exercise Wheel,/projects/620439316/one-fast-cat-exercise-wheel
118505,Gary Hustwit,Documentary,usd,85000,"Brooklyn, NY",1814,"[764, 211, 147, 41, 313, 219, 54, 10, 4, 6, 5, 0, 1]","[10.0, 35.0, 50.0, 50.0, 100.0, 125.0, 150.0, 400.0, 500.0, 525.0, 2000.0, 2000.0, 5000.0]",Urbanized: A Documentary Film,/projects/1019019367/urbanized-a-documentary-film-by-gary-hustwit
72467,Craig Rabin,Product Design,usd,15000,"Seattle, WA",1813,"[7, 75, 100, 738, 75, 100, 499, 50, 50, 85, 20, 6, 0, 0]","[2.0, 15.0, 17.0, 20.0, 28.0, 33.0, 38.0, 54.0, 62.0, 70.0, 150.0, 170.0, 2000.0, 5000.0]",The Airhook: Give Your Airline Seat A Comfort Upgrade,/projects/68422748/the-airhook-give-your-airline-seat-a-comfort-upgra
78128,DropShades,Hardware,usd,15000,"Fort Worth, TX",1813,"[6, 0, 4, 30, 264, 987, 90, 110, 23, 102, 13, 26, 72, 11, 35, 15, 2, 0]","[5.0, 10.0, 20.0, 25.0, 30.0, 30.0, 30.0, 45.0, 55.0, 60.0, 60.0, 60.0, 90.0, 90.0, 90.0, 100.0, 500.0, 1000.0]",DropShades\u2122: Sound Reactive Technology,/projects/dropshades/dropshades-sound-reactive-technology
70053,Jim Batt,Animation,usd,45000,"New York, NY",1812,"[46, 122, 777, 184, 271, 173, 36, 5, 38, 37, 40, 36, 10, 10, 6, 5, 3]","[1.0, 5.0, 10.0, 25.0, 30.0, 35.0, 50.0, 50.0, 75.0, 100.0, 125.0, 200.0, 200.0, 250.0, 450.0, 500.0, 1500.0]",The Grave of Saint Oran: A Neil Gaiman Animation,/projects/jimbatt/the-grave-of-saint-oran-a-neil-gaiman-animation
142240,Sofawolf Press Kickstarter Team,Comics,usd,30000,"St. Paul, MN",1812,"[5, 247, 37, 362, 385, 151, 40, 519, 16, 28, 2, 2, 0, 5, 0, 0, 0]","[5.0, 15.0, 25.0, 45.0, 60.0, 75.0, 80.0, 100.0, 200.0, 250.0, 500.0, 750.0, 750.0, 1000.0, 1000.0, 1000.0, 1500.0]",Digger Omnibus,/projects/sofawolf/digger-omnibus
58382,Albino Dragon,Tabletop Games,usd,10000,"Austin, TX",1811,"[73, 1197, 202, 329]","[1.0, 25.0, 35.0, 45.0]",The Goonies: Adventure Card Game,/projects/1460165270/the-goonies-adventure-card-game
105083,Thought Moment Media,Comedy,usd,80000,"West Hollywood, CA",1810,"[67, 247, 163, 224, 182, 119, 208, 101, 25, 23, 31, 119, 22, 24, 15, 11, 20, 8, 4, 8, 1, 0, 12, 4, 1, 5, 3, 0, 0, 3, 0, 0, 0, 0]","[1.0, 5.0, 10.0, 15.0, 30.0, 40.0, 50.0, 60.0, 75.0, 75.0, 80.0, 100.0, 100.0, 100.0, 100.0, 125.0, 150.0, 200.0, 200.0, 200.0, 300.0, 300.0, 500.0, 500.0, 500.0, 750.0, 1500.0, 2500.0, 2500.0, 2500.0, 5000.0, 7500.0, 9999.0, 10000.0]",Conversations with Coco: TV pilot starring Miss Coco Peru,/projects/thoughtmoment/conversations-with-coco-tv-pilot-starring-miss-coc
45629,Dotan Saguy,Product Design,usd,10000,"Los Angeles, CA",1809,"[7, 600, 600, 282, 179, 130]","[3.0, 15.0, 15.0, 20.0, 34.0, 39.0]",Smart Cargo for iPad\u2122,/projects/dotan/smart-cargo-for-ipadtm
171296,Pr\xeat \xe0 Pousser,Technology,eur,50000,"Paris, France",1809,"[31, 43, 21, 200, 500, 437, 43, 200, 13, 196, 52, 28, 6, 1]","[1.1, 5.0, 21.0, 54.0, 65.0, 76.0, 109.0, 120.0, 131.0, 142.0, 153.0, 208.0, 549.0, 2746.0]",Lilo: the easy way to grow fresh herbs at home,/projects/pretapousser/lilo-the-easy-way-to-grow-fresh-herbs-at-home
830827,Brook Drumm,Hardware,usd,25000,"Lincoln, CA",1808,"[124, 64, 113, 44, 26, 3, 15, 3, 7, 4, 309, 175, 148, 105, 375, 227, 25, 10]","[1.0, 5.0, 10.0, 25.0, 75.0, 89.0, 199.0, 231.0, 424.0, 469.0, 499.0, 499.0, 544.0, 544.0, 649.0, 694.0, 750.0, 999.0]",Printrbot: Your First 3D Printer,/projects/printrbot/printrbot-your-first-3d-printer
100650,Stable Goods,Product Design,usd,10000,"San Francisco, CA",1808,"[100, 520, 201, 618, 221, 47, 56, 11, 8, 2]","[22.0, 26.0, 26.0, 45.0, 60.0, 76.0, 110.0, 180.0, 360.0, 1600.0]",The Pint - A canteen that converts to a cup.,/projects/367705503/the-pint-a-canteen-that-converts-to-a-cup
62701,Starbeam,Video Games,eur,8000,"Madrid, Spain",1805,"[1019, 221, 232, 291, 20, 10, 2, 1]","[16.0, 27.0, 49.0, 77.0, 220.0, 439.0, 549.0, 604.0]",Harem Protagonist,/projects/215870777/harem-protagonist
56617,Jan Soukal,Tabletop Games,eur,22500,"Brno, Czech Republic",1805,"[507, 923, 346]","[33.0, 33.0, 36.0]",Space Race: The Card Game,/projects/2063846379/space-race-the-card-game
103172,Bob Mould,Music,usd,95000,"San Francisco, CA",1804,"[11, 35, 330, 471, 357, 58, 96, 89, 78, 70, 90, 41, 51, 3, 10]","[1.0, 5.0, 10.0, 20.0, 40.0, 50.0, 60.0, 75.0, 75.0, 85.0, 100.0, 140.0, 250.0, 750.0, 1500.0]",Bob Mould: The Walt Disney Concert Hall Film,/projects/921079765/bob-mould-the-disney-hall-concert-film
100603,"DigiThinkIT, Inc.",Gadgets,usd,75000,"Orlando, FL",1804,"[8, 8, 10, 400, 718, 140, 37, 300, 71, 71, 9, 1, 6, 5, 0, 0]","[5.0, 10.0, 20.0, 25.0, 35.0, 50.0, 70.0, 75.0, 100.0, 150.0, 250.0, 500.0, 500.0, 1000.0, 5000.0, 10000.0]","ICLOAK \u2122 Stik - Easy, Powerful, Online Privacy for YOU",/projects/icloak/icloak-tm-stik-easy-powerful-online-privacy-for-yo
106114,LudiCreations,Tabletop Games,usd,20000,"Turku, Finland",1802,"[52, 327, 699, 663, 9]","[39.0, 49.0, 54.0, 59.0, 64.0]",CRISIS - dieselpunk & worker placement for serious gamers,/projects/ludicreations/crisis
966312,Lomography,Product Design,usd,100000,"New York, NY",1801,"[45, 47, 100, 300, 150, 80, 349, 119, 168, 95, 75, 59, 30, 66, 26, 0, 11, 0, 4, 11, 3, 1, 3, 0, 1, 4, 4, 0, 0, 0, 1, 0, 0, 0]","[3.0, 15.0, 375.0, 450.0, 450.0, 500.0, 525.0, 525.0, 575.0, 575.0, 625.0, 625.0, 675.0, 945.0, 1015.0, 1025.0, 1050.0, 1075.0, 1100.0, 1100.0, 1150.0, 1150.0, 1200.0, 1250.0, 1650.0, 1700.0, 1750.0, 1800.0, 2000.0, 2000.0, 3000.0, 3000.0, 5000.0, 5000.0]",The Lomography New Petzval 58 Bokeh Control Art Lens,/projects/lomography/the-lomography-new-petzval-58-bokeh-control-art-le
32660,Stinson Hunter,Documentary,gbp,10000,"West Midlands, UK",1798,"[224, 396, 297, 272, 198, 51, 13, 2, 1, 1]","[1.62, 8.0, 16.0, 24.0, 49.0, 81.0, 162.0, 1624.0, 2437.0, 8122.0]",Project #1,/projects/stinsonhunter/project-1
242176,Scott Wilson + MINIMAL,Product Design,usd,100000,"Chicago, IL",1796,"[186, 266, 25, 24, 356, 496, 29, 195, 61, 113]","[100.0, 100.0, 125.0, 125.0, 125.0, 125.0, 150.0, 150.0, 175.0, 250.0]",LUNATIK Epik for Apple Watch,/projects/1104350651/lunatik-epik-for-apple-watch
65777,Grey Fox Games,Tabletop Games,usd,20000,"Maitland, FL",1796,"[15, 1720, 37, 16]","[2.0, 30.0, 84.0, 120.0]",Deception: Murder in Hong Kong,/projects/152730994/deception-murder-in-hong-kong
102162,Polly Parker Press,Children's Books,usd,30000,"Carver, MA",1795,"[52, 1059, 121, 239, 60, 99, 45, 43, 26, 10, 2, 5, 5, 0, 1]","[5.0, 25.0, 50.0, 50.0, 65.0, 75.0, 100.0, 150.0, 250.0, 350.0, 500.0, 1000.0, 1000.0, 2500.0, 10000.0]",Norbert & Lil BUB Picture Book,/projects/pollyparkerpress/norbert-and-lil-bub-picture-book
105965,Isaac Childres,Tabletop Games,usd,25000,"Lafayette, IN",1794,"[43, 7, 402, 369, 924, 37, 3, 3]","[1.0, 45.0, 54.0, 54.0, 59.0, 99.0, 149.0, 149.0]",Forge War: Euro-inspired blacksmithing and dungeoneering,/projects/1350948450/forge-war-euro-inspired-blacksmithing-and-dungeone
